id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;feriado
582059.0;2024-02-12;segunda-feira;00:30:00;SP;116.0;224;GUARULHOS;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Múltipla;"Em Obras;Reta";Sim;1;0;1;0;0;0;1;1;-23,48071896;-46,53271603;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582073.0;2024-02-19;segunda-feira;15:40:00;SP;101.0;46;UBATUBA;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-23,42403383;-45,07492113;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
582074.0;2024-02-19;segunda-feira;14:15:00;SP;153.0;87,8;MIRASSOL;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Aclive;Reta;Em Obras";Não;2;0;1;0;1;0;1;2;-20,94498178;-49,53459612;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
582096.0;2024-02-07;quarta-feira;09:30:00;SP;116.0;219;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;2;0;1;3;-23,46143954;-46,48885316;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582102.0;2024-02-19;segunda-feira;17:20:00;SP;101.0;50;UBATUBA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-23,45018939;-45,07743735;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
582130.0;2024-02-19;segunda-feira;21:30:00;SP;381.0;10;VARGEM;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;"Reta;Declive";Não;2;0;1;0;1;0;1;1;-22,92240388;-46,44345503;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
582143.0;2024-02-19;segunda-feira;23:15:00;SP;116.0;49;LORENA;Ausência de reação do condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,73051614;-45,0765859;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
582147.0;2024-02-20;terça-feira;01:00:00;SP;116.0;107;TAUBATE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Interseção de Vias;Sim;1;0;0;0;0;1;0;1;-23,01791287;-45,53009409;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
582162.0;2024-02-20;terça-feira;06:00:00;SP;153.0;178,8;LINS;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Não;3;0;0;0;3;0;0;2;-21,67316;-49,79013;SPRF-SP;DEL07-SP;UOP01-DEL07-SP;false
582166.0;2024-02-20;terça-feira;07:10:00;SP;153.0;60;SAO JOSE DO RIO PRETO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;4;0;1;0;3;0;1;4;-20,79627979;-49,35480206;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
582185.0;2024-02-20;terça-feira;08:05:00;SP;101.0;50;UBATUBA;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;3;0;2;0;1;0;2;2;-23,45018939;-45,07743735;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
582195.0;2024-02-05;segunda-feira;06:35:00;SP;116.0;219;GUARULHOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;5;0;4;0;1;0;4;3;-23,46143954;-46,48885316;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582270.0;2024-02-20;terça-feira;16:50:00;SP;116.0;225;GUARULHOS;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Em Obras;Reta";Sim;1;0;1;0;0;0;1;1;-23,48586772;-46,54075317;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582272.0;2024-02-20;terça-feira;16:15:00;SP;153.0;19;NOVA GRANADA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;0;1;1;2;-20,44382107;-49,28091485;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
582336.0;2024-02-21;quarta-feira;06:00:00;SP;101.0;22;UBATUBA;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;0;0;0;1;0;1;-23,3353068;-44,93187711;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
582338.0;2024-02-21;quarta-feira;06:50:00;SP;116.0;220;GUARULHOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;"Reta;Em Obras";Sim;2;0;1;0;0;1;1;2;-23,46472809;-46,49793962;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582460.0;2024-02-21;quarta-feira;18:30:00;SP;116.0;225;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,48586772;-46,54075317;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582463.0;2024-02-21;quarta-feira;18:40:00;SP;116.0;159;JACAREI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;3;0;1;0;1;1;1;2;-23,26585409;-45,95983994;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
582469.0;2024-02-21;quarta-feira;19:30:00;SP;116.0;227;GUARULHOS;Demais falhas na via;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Chuva;Múltipla;Reta;Sim;1;1;0;0;0;0;0;1;-23,49659264;-46,55648754;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582477.0;2024-02-21;quarta-feira;20:00:00;SP;116.0;229,2;SAO PAULO;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,51291902;-46,57604698;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582495.0;2024-02-21;quarta-feira;21:20:00;SP;116.0;213;GUARULHOS;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,43971486;-46,43667806;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582518.0;2024-02-22;quinta-feira;05:30:00;SP;116.0;276;TABOAO DA SERRA;Trafegar com motocicleta (ou similar) entre as faixas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-23,62809795;-46,81870306;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
582536.0;2024-02-22;quinta-feira;07:40:00;SP;116.0;142,9;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-23,17426078;-45,82940111;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
582540.0;2024-02-21;quarta-feira;22:00:00;SP;116.0;214;GUARULHOS;Demais falhas mecânicas ou elétricas;Incêndio;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,44333014;-46,44531294;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582552.0;2024-02-22;quinta-feira;07:35:00;SP;381.0;29;ATIBAIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;1;-23,04177622;-46,55896672;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
582623.0;2024-02-22;quinta-feira;16:50:00;SP;116.0;224;GUARULHOS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-23,48071896;-46,53271603;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582630.0;2024-02-22;quinta-feira;17:25:00;SP;381.0;89;SAO PAULO;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;1;0;0;2;2;-23,48469299;-46,55983288;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
582641.0;2024-02-22;quinta-feira;18:15:00;SP;116.0;154;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Dupla;Reta;Não;3;0;1;0;2;0;1;3;-23,23903999;-45,92061901;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
582660.0;2024-02-22;quinta-feira;19:50:00;SP;116.0;277;EMBU DAS ARTES;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Declive;Não;1;0;1;0;0;0;1;1;-23,64870535;-46,84395469;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
582661.0;2024-02-22;quinta-feira;19:40:00;SP;116.0;142,5;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-23,17849879;-45,83787411;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
582705.0;2024-02-23;sexta-feira;06:10:00;SP;153.0;58,2;SAO JOSE DO RIO PRETO;Condutor Dormindo;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-20,780939;-49,353258;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
582714.0;2024-02-23;sexta-feira;07:15:00;SP;381.0;36;ATIBAIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-23,09707232;-46,57180706;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
582749.0;2024-02-23;sexta-feira;09:30:00;SP;116.0;201;ARUJA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-23,40362877;-46,33050107;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582779.0;2024-02-23;sexta-feira;13:15:00;SP;116.0;156;SAO JOSE DOS CAMPOS;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;0;0;1;0;0;1;-23,25044084;-45,93572909;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
582822.0;2024-02-23;sexta-feira;16:45:00;SP;116.0;229;SAO PAULO;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Múltipla;Reta;Sim;4;0;2;0;2;0;2;3;-23,51291902;-46,57604698;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
582829.0;2024-02-23;sexta-feira;16:20:00;SP;153.0;122;UBARANA;Mal súbito do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-21,18661376;-49,72333446;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
582843.0;2024-02-23;sexta-feira;12:00:00;SP;381.0;49;ATIBAIA;Objeto estático sobre o leito carroçável;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-23,20535293;-46,59066516;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
582853.0;2024-02-23;sexta-feira;18:09:00;SP;153.0;70,7;SAO JOSE DO RIO PRETO;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-20,85197874;-49,40070263;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
582862.0;2024-02-23;sexta-feira;19:20:00;SP;116.0;151,4;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;1;0;0;1;0;0;2;-23,21980694;-45,89991605;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
582863.0;2024-02-23;sexta-feira;20:00:00;SP;101.0;46,2;UBATUBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-23,42403383;-45,07492113;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
582884.0;2024-02-23;sexta-feira;22:00:00;SP;381.0;25;BRAGANCA PAULISTA;Acumulo de água sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;2;0;1;0;1;0;1;1;-23,02018004;-46,52966596;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
582894.0;2024-02-23;sexta-feira;22:00:00;SP;381.0;43;ATIBAIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;3;0;0;0;3;0;0;3;-23,15597105;-46,5740155;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
582916.0;2024-02-24;sábado;03:30:00;SP;381.0;86;SAO PAULO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Anoitecer;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;2;1;0;0;0;1;0;2;-23,45930499;-46,57161179;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
582950.0;2024-02-24;sábado;08:20:00;SP;381.0;84;SAO PAULO;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-23,43937;-46,56807;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
583006.0;2024-02-24;sábado;13:50:00;SP;101.0;43;UBATUBA;Acumulo de areia ou detritos sobre o pavimento;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;Sim;1;0;1;0;0;0;1;1;-23,40942079;-45,0591588;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
583027.0;2024-02-24;sábado;15:45:00;SP;381.0;82,8;SAO PAULO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-23,42399;-46,575112;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
583078.0;2024-02-24;sábado;18:00:00;SP;381.0;75;SAO PAULO;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-23,37660089;-46,56409613;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
583083.0;2024-02-24;sábado;19:15:00;SP;101.0;48,7;UBATUBA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Interseção de Vias;Reta";Sim;2;0;1;0;1;0;1;2;-23,44088403;-45,08692503;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
583109.0;2024-02-24;sábado;16:15:00;SP;101.0;41;UBATUBA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;2;0;2;0;0;0;2;1;-23,41971433;-45,0428663;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
583124.0;2024-02-24;sábado;23:30:00;SP;116.0;149;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-23,20700047;-45,88626861;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
583134.0;2024-02-25;domingo;01:15:00;SP;116.0;217;GUARULHOS;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;"Reta;Aclive";Não;1;0;1;0;0;0;1;1;-23,45423824;-46,47119028;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583145.0;2024-02-25;domingo;02:30:00;SP;116.0;214;GUARULHOS;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Aclive;Sim;2;0;0;0;1;1;0;2;-23,44333014;-46,44531294;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583165.0;2024-02-25;domingo;05:30:00;SP;116.0;227;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Múltipla;"Reta;Interseção de Vias;Declive";Sim;1;0;0;1;0;0;1;1;-23,49659264;-46,55648754;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583173.0;2024-02-25;domingo;06:15:00;SP;116.0;81,8;ROSEIRA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Nevoeiro/Neblina;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-22,90796442;-45,31683755;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
583178.0;2024-02-25;domingo;07:00:00;SP;381.0;89,8;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;1;0;1;0;0;0;1;1;-23,48469299;-46,55983288;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
583218.0;2024-02-25;domingo;12:30:00;SP;116.0;113;TAUBATE;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;2;0;1;1;0;0;2;1;-23,0440828;-45,58041405;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
583222.0;2024-02-25;domingo;13:28:00;SP;101.0;46;UBATUBA;Retorno proibido;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Retorno Regulamentado;Reta";Sim;2;0;1;0;1;0;1;2;-23,42403383;-45,07492113;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
583223.0;2024-02-25;domingo;13:20:00;SP;116.0;508;CAJATI;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;2;0;1;0;1;0;1;1;-24,81333299;-48,21310484;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
583275.0;2024-02-25;domingo;18:30:00;SP;381.0;67,7;MAIRIPORA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Dupla;"Declive;Curva";Não;1;0;0;0;1;0;0;1;-23,33226094;-46,57675379;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
583307.0;2024-02-25;domingo;17:50:00;SP;101.0;51,7;UBATUBA;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;0;1;1;2;-23,45627795;-45,07111896;SPRF-SP;DEL06-SP;UOP01-DEL06-SP;false
583316.0;2024-02-25;domingo;21:30:00;SP;116.0;227;SAO PAULO;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Curva;Sim;3;0;1;0;2;0;1;2;-23,50116107;-46,56021768;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583331.0;2024-02-25;domingo;22:30:00;SP;381.0;29;ATIBAIA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-23,04177622;-46,55896672;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
583342.0;2024-02-25;domingo;22:00:00;SP;153.0;156;PROMISSAO;Animais na Pista;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-21,471328;-49,78182302;SPRF-SP;DEL07-SP;UOP01-DEL07-SP;false
583346.0;2024-02-26;segunda-feira;00:30:00;SP;116.0;157;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Declive;Sim;1;0;1;0;0;0;1;1;-23,25558031;-45,9437828;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
583355.0;2024-02-26;segunda-feira;02:00:00;SP;116.0;215,6;GUARULHOS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,44695693;-46,45394103;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583359.0;2024-02-26;segunda-feira;02:30:00;SP;116.0;465;REGISTRO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-24,64131463;-47,91527636;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
583368.0;2024-02-26;segunda-feira;06:00:00;SP;116.0;202;ARUJA;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,40809408;-46,33859597;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583381.0;2024-02-26;segunda-feira;06:23:00;SP;116.0;146,3;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Aclive;Sim;2;0;1;0;1;0;1;1;-23,19122919;-45,86327591;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
583481.0;2024-02-26;segunda-feira;16:15:00;SP;116.0;208,5;GUARULHOS;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,42222263;-46,3932771;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583500.0;2024-02-26;segunda-feira;18:10:00;SP;381.0;23;BRAGANCA PAULISTA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Reta";Sim;2;0;2;0;0;0;2;1;-23,00476488;-46,52061531;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
583514.0;2024-02-26;segunda-feira;18:30:00;SP;153.0;49,5;SAO JOSE DO RIO PRETO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-20,70000401;-49,33945823;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
583517.0;2024-02-26;segunda-feira;18:05:00;SP;116.0;488;CAJATI;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Curva;Sim;1;0;1;0;0;0;1;1;-24,73097634;-48,09815591;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
583550.0;2024-02-26;segunda-feira;21:00:00;SP;116.0;294;ITAPECERICA DA SERRA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;1;0;0;0;0;1;0;1;-23,76154691;-46,90483412;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
583581.0;2024-02-27;terça-feira;06:30:00;SP;116.0;209;GUARULHOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-23,42511799;-46,40221101;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583609.0;2024-02-27;terça-feira;08:20:00;SP;116.0;206,8;GUARULHOS;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1;0;0;1;0;0;1;1;-23,41722629;-46,37510292;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
583611.0;2024-02-27;terça-feira;07:30:00;SP;116.0;60,6;GUARATINGUETA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Aclive;Não;1;0;0;1;0;0;1;1;-22,79106843;-45,16105167;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
583638.0;2024-02-27;terça-feira;10:15:00;SP;381.0;60,1;MAIRIPORA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Curva;Aclive";Não;3;0;1;0;2;0;1;2;-23,28957673;-46,58729853;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
583646.0;2024-02-27;terça-feira;11:40:00;SP;381.0;26;BRAGANCA PAULISTA;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Retorno Regulamentado";Sim;2;0;0;1;1;0;1;2;-23,02679312;-46,53612988;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
583691.0;2024-02-27;terça-feira;14:05:00;SP;116.0;421;JUQUIA;Reação tardia ou ineficiente do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-24,35801488;-47,68588212;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
